date,AAL,FRES,SKY,BNZL,STJ,BP,BARC,EZJ,GFS,RRS,NXT,RTO,GSK,RIO,MKS,BLND,SBRY,IMB,RB,PPB,LLOY,AAL_log_returns,FRES_log_returns,SKY_log_returns,BNZL_log_returns,STJ_log_returns,BP_log_returns,BARC_log_returns,EZJ_log_returns,GFS_log_returns,RRS_log_returns,NXT_log_returns,RTO_log_returns,GSK_log_returns,RIO_log_returns,MKS_log_returns,BLND_log_returns,SBRY_log_returns,IMB_log_returns,RB_log_returns,PPB_log_returns,LLOY_log_returns
2017-11-24,1460.5,1365.0,940.0,2136.0,1186.0,490.74408,187.576233,1331.748901,257.399994,7280.0,4254.390137,327.0,1274.970581,3534.50415,297.799988,611.71991,227.399994,3061.599121,6470.0,8810.0,66.089996,0.00687057431787,0.0110498648137,-0.00106325629167,-0.0144087821245,0.00591966276988,0.000798264343757,0.0031737932004,-0.00802629999816,-0.00889586657286,0.00343994027935,-0.0181802436709,0.00644272845238,-0.00614674668759,-0.00245938892476,-0.00301768258214,0.000808746321127,-0.00613769097254,-0.00286996527575,0.0077580101788,0.0317120589316,0.00561410840601
2017-11-27,1430.0,1337.0,933.5,2128.0,1190.0,485.751495,185.743561,1351.261719,259.5,7285.0,4223.761719,330.0,1297.571167,3491.954834,300.0,613.203491,226.800003,3066.976563,6445.0,8790.0,65.489998,-0.0211044009775,-0.0207261294127,-0.00693893246353,-0.00375234871171,0.00336699443869,-0.010225603357,-0.0098183164373,0.0145457098261,0.00812546350062,0.000686528976075,-0.00722526712343,0.00913251843303,0.017571022734,-0.0121113378555,0.0073603647761,0.00242237676866,-0.00264194607735,0.00175488891546,-0.00387147488073,-0.00227274280041,-0.00911996327341
2017-11-28,1405.0,1352.0,935.5,2130.0,1206.0,490.84198,185.594971,1374.677124,259.600006,7355.0,4262.294434,328.799988,1313.293335,3466.812012,301.0,614.192505,229.5,3066.976563,6641.0,8675.0,64.830002,-0.0176371429116,0.0111566763371,0.00214013759978,0.000939404650126,0.0133557906374,0.0104250395671,-0.000800274079666,0.0171800740063,0.000385329389246,0.00956287514418,0.00908148661256,-0.0036430475302,0.0120438514277,-0.00722628785297,0.00332778692245,0.00161160237622,0.0118344128132,0.0,0.0299578718841,-0.0131693771109,-0.0101289590821
2017-11-29,1376.0,1303.0,935.0,2108.0,1212.0,484.08728,192.430328,1372.72583,256.5,6915.0,4449.029297,320.0,1284.796875,3402.020752,312.399994,617.159607,235.600006,2978.007813,6518.0,8470.0,67.099998,-0.0208565462381,-0.0369156785309,-0.000534617749508,-0.0103823607787,0.00496274558827,-0.0138570275158,0.0361674726009,-0.00142049300484,-0.0120133645833,-0.0616874173284,0.0428782887757,-0.0271286517382,-0.0219373479486,-0.0188658218831,0.0371741428971,0.00481932470575,0.0262324009091,-0.0294376946986,-0.0186949763447,-0.0239147879183,0.0344155617058
2017-11-30,1359.0,1291.0,936.5,2115.0,1214.0,478.800995,191.687347,1371.750122,256.600006,6775.0,4423.34082,318.100006,1257.283081,3386.064697,313.200012,622.104797,232.300003,2996.094727,6486.0,8325.0,66.0,-0.0124316252768,-0.00925218313932,0.00160303304438,0.00331519264728,0.00164885411505,-0.0109801692888,-0.00386848300695,-0.00071103812661,0.000389857596019,-0.0204536058009,-0.0057906950824,-0.00595515407622,-0.0216475017369,-0.00470120366663,0.00255758059211,0.00798083934933,-0.0141058145091,0.00605510547757,-0.00492154667154,-0.0172674562782,-0.016529282555
2017-12-01,1384.0,1308.0,930.0,2074.0,1196.0,481.639923,187.625748,1390.287354,251.100006,6885.0,4378.879883,315.100006,1267.60083,3386.548096,309.399994,622.599365,233.0,3003.427246,6378.0,8430.0,64.75,0.0182287432253,0.0130821503699,-0.00696492148563,-0.0195756983012,-0.0149380322546,0.00591172277927,-0.0214163791388,0.0134230712429,-0.0216671749949,0.0161057878286,-0.0101022860035,-0.00947575829923,0.00817287806422,0.000142802527989,-0.0122070871294,0.000794690917246,0.00300884130411,0.00244437670335,-0.0167914628983,0.0125337047502,-0.019121022895
2017-12-04,1385.0,1273.0,956.0,2088.0,1200.0,482.618866,192.430328,1395.165527,250.100006,6800.0,4351.21582,315.5,1268.092163,3423.29541,316.200012,628.533569,232.899994,2987.295654,6361.0,8515.0,65.379997,0.000722266617231,-0.0271229557693,0.0275733005255,0.00672754505649,0.00333895534277,0.00203045550734,0.0252848546952,0.00350266462192,-0.00399043550715,-0.0124225122854,-0.00633765617386,0.00126865459606,0.000387474312447,0.0107924574986,0.0217401012778,0.00948624219745,-0.000429305189755,-0.00538551015779,-0.00266895908862,0.0100325839594,0.00968271400779
2017-12-05,1351.0,1260.0,976.0,2085.0,1175.0,481.395172,189.904205,1391.262939,249.899994,6760.0,4384.808105,313.899994,1256.791748,3354.152588,315.5,631.006165,239.300003,2967.253174,6419.0,8485.0,65.150002,-0.0248550530523,-0.0102646248415,0.0207046866417,-0.00143780314829,-0.0210533887148,-0.00253874179907,-0.0132143730298,-0.00280116568319,-0.000800035486463,-0.0058997515589,0.00769058335572,-0.00508424500003,-0.00895131472498,-0.0204045120627,-0.00221628998406,0.00392618915066,0.0271088611335,-0.00673182588071,0.00907676108181,-0.00352939195,-0.00352400867268
2017-12-06,1352.5,1263.0,988.0,2083.0,1169.0,483.842529,189.21077,1408.824463,250.0,6745.0,4369.0,313.600006,1255.809204,3383.163574,319.0,630.017151,242.300003,3017.114746,6551.0,8470.0,64.809998,0.00110969936941,0.00237813708372,0.0122201554477,-0.000959677912761,-0.00511947181076,0.00507103931159,-0.00365818268619,0.0125437118113,0.000400105520384,-0.00222142715938,-0.00361170130782,-0.000956157862674,-0.000782080285717,0.00861203949898,0.0110324155539,-0.00156859331764,0.0124585945159,0.0166643541306,0.0203553773463,-0.00176937854849,-0.00523246917874
2017-12-07,1343.0,1279.0,997.0,2071.0,1152.0,477.919952,189.854675,1413.702759,251.300003,6710.0,4440.0,311.799988,1253.352539,3327.075684,318.0,635.456848,243.100006,3010.270996,6615.0,8455.0,64.510002,-0.00704883458093,0.0125886807218,0.00906801968813,-0.00577756622806,-0.0146491173655,-0.0123162427917,0.00339729036205,0.00345669104718,0.00518655497581,-0.00520251132548,0.0161202177405,-0.00575640425086,-0.00195814040489,-0.0167175177485,-0.00313971075229,0.00859714765102,0.00329630100168,-0.00227089086547,0.00972214527428,-0.0017725431826,-0.00463958317414
2017-12-08,1364.0,1306.0,993.0,2085.0,1157.0,482.374115,194.560181,1420.532227,251.699997,6870.0,4483.0,312.799988,1265.144165,3354.152588,319.0,647.819824,244.699997,3014.670654,6716.0,8570.0,66.800003,0.0155156888068,0.0208905618638,-0.00402011815459,0.00673725502566,0.00433089910075,0.00927673932165,0.0244826432317,0.00481932470575,0.00159041699953,0.0235651060939,0.00963808596134,0.00320207467303,0.00936413556337,0.00810536183417,0.00313968793489,0.0192684791982,0.00656009931117,0.00146043894347,0.0151529377326,0.0135097531602,0.0348828397691
2017-12-11,1382.5,1306.0,1000.0,2073.0,1162.0,488.198853,196.739578,1403.946289,252.100006,6830.0,4423.0,311.899994,1280.375122,3421.361328,314.200012,641.885559,244.699997,3003.91626,6733.0,8495.0,66.639999,0.013471881859,0.0,0.00702459178865,-0.00577205093578,0.00431226380169,0.0120028620586,0.0111393462867,-0.0117445327342,0.00158791767899,-0.005839436315,-0.0134742362425,-0.00288138259202,0.0119670545682,0.0198394227773,-0.0151613084599,-0.00920255389065,0.0,-0.00357371615246,0.00252809165977,-0.00878997053951,-0.00239814561792
2017-12-12,1380.5,1287.0,1012.0,2063.0,1163.0,500.239838,198.72084,1403.946289,253.399994,6745.0,4393.0,311.299988,1291.675415,3424.262451,311.899994,646.83075,234.600006,3034.713135,6763.0,8445.0,67.400002,-0.00144771172199,-0.0146551057696,0.0119285359979,-0.00483559584245,0.000860201776959,0.0243647973984,0.0100200744346,0.0,0.00514338631183,-0.0125231808051,-0.00680581759661,-0.00192559265997,0.00878705922514,0.000847576360684,-0.00734714977443,0.00767461350188,-0.0421509668231,0.0102000394836,0.00444578845054,-0.00590322911739,0.011340091005
2017-12-13,1384.209961,1301.0,1009.0,2053.669922,1160.0,497.007355,200.778381,1392.238647,252.139999,6754.52002,4396.149902,310.859985,1296.333008,3413.625,312.875,653.938965,237.841003,3031.594238,6747.0,8570.0,67.443001,0.00268384953961,0.0108192274347,-0.00296883960254,-0.00453281961381,-0.00258284294978,-0.0064828270115,0.0103006884456,-0.00837407168001,-0.0049847420305,0.00141044287011,0.000716786948033,-0.0014144644374,0.00359935709275,-0.00311131007038,0.00312114926055,0.010929364711,0.0137204872444,-0.00102829141542,-0.00236863060854,0.0146931465715,0.000637804681901
2017-12-14,1388.5,1305.0,990.0,2019.0,1172.0,493.387238,200.801163,1391.262939,251.800003,6920.0,4345.0,308.700012,1268.092163,3444.570068,309.299988,661.171814,236.600006,2981.918457,6700.0,8540.0,66.309998,0.0030945292674,0.00306981010363,-0.0190100893378,-0.0170260667801,0.0102917207405,-0.00731046311557,0.00011348080443,-0.000701077107806,-0.00134934578091,0.0242038872093,-0.0117034027353,-0.00697260396555,-0.0220260005444,0.00902430899441,-0.0114921117201,0.0109997568652,-0.00523139070719,-0.0165217686445,-0.00699043087661,-0.00350672216155,-0.0169421005994
2017-12-15,1410.0,1336.0,1018.0,2016.0,1184.0,494.561981,200.355377,1382.482178,252.0,6955.0,4246.0,309.399994,1272.513916,3505.009766,303.799988,663.644409,236.100006,3016.137207,6731.0,8585.0,66.410004,0.0153656741604,0.0234770793468,0.0278903059661,-0.00148698920384,0.0101868240163,0.00237813708372,-0.00222250260413,-0.00633135763928,0.000793976185378,0.00504506379366,-0.0230484157801,0.0022649129387,0.00348092545755,0.0173942539841,-0.0179420933127,0.00373273924924,-0.00211551878601,0.0114101003855,0.00461619906127,0.00525545468554,0.00150698062498
2017-12-18,1480.5,1363.0,1023.0,2045.0,1194.0,498.967224,202.584305,1343.456665,257.200012,7090.0,4230.0,315.5,1281.357666,3550.943848,305.0,669.578613,236.800003,3030.802246,6713.0,8590.0,66.75,0.0487901195884,0.0200080480427,0.00489951949567,0.0142823848873,0.00841051060706,0.00886788219213,0.0110634230077,-0.0286346673965,0.0204249918461,0.0192245095968,-0.00377538311295,0.0195237137377,0.00692574400455,0.0130201419815,0.00394221907482,0.00890214648098,0.00296046771109,0.00485040713102,-0.00267780409195,0.000582287029829,0.00510662049055
2017-12-19,1465.0,1326.0,1021.0,2068.0,1201.0,497.107208,202.287109,1381.506592,258.600006,7045.0,4238.0,311.799988,1287.25354,3524.350342,309.0,671.556702,237.600006,3072.842529,6667.0,8735.0,67.150002,-0.0105246268213,-0.0275212414563,-0.00195694598369,0.0111841429025,0.00584547547624,-0.00373469945043,-0.00146812631283,0.0279287938029,0.00542845483869,-0.00636716838926,0.00188946921844,-0.0117967613041,0.00459068687633,-0.00751732941717,0.0130295557901,0.00294988951646,0.00337269739248,0.013775633648,-0.0068759736605,0.0167391505092,0.00597464805469
2017-12-20,1490.0,1345.0,1017.0,2060.0,1191.0,497.988281,201.643204,1391.262939,257.899994,7125.0,4293.0,313.200012,1287.25354,3587.690918,310.5,667.600586,236.600006,3065.998779,6584.0,8780.0,66.57,0.0169208422303,0.0142271500081,-0.00392544828355,-0.00387596245855,-0.0083612697199,0.00177083490416,-0.00318820332177,0.00703725777566,-0.00271061528474,0.011291529052,0.0128943482414,0.00448008673266,0.0,0.0178126394749,0.00484257703647,-0.00590838585049,-0.00421762512997,-0.00222967099398,-0.0125275263563,0.00513840513304,-0.00867494661361
2017-12-21,1507.0,1357.0,1017.0,2058.0,1201.0,508.560852,202.633835,1392.238647,264.299988,7105.0,4415.0,310.899994,1297.079834,3648.614014,312.5,667.600586,237.0,3077.730957,6720.0,8760.0,67.309998,0.0113448053598,0.00888241548091,0.0,-0.000971371715423,0.00836121570319,0.0210083499551,0.00490070600063,0.000701062439475,0.024512887001,-0.00281096831895,0.0280219931155,-0.00737068708986,0.00760457850993,0.0168385580182,0.00642057927325,0.0,0.00168919865973,0.00381919648498,0.0204456653446,-0.00228050909936,0.0110546993092
2017-12-22,1501.0,1350.0,1015.0,2065.0,1202.0,506.309296,200.256317,1409.800171,260.100006,7135.0,4579.0,309.799988,1279.392456,3622.987793,313.5,666.611511,238.0,3059.155029,6833.0,8740.0,67.209999,-0.00398935843259,-0.00517177488655,-0.00196853186935,0.00339562701993,0.000832330377307,-0.00443714344874,-0.0118024302647,0.0125350002199,-0.0160185713321,0.00421350356191,0.0364727973938,-0.00354440580122,-0.0137301189825,-0.00704835448414,0.00319494493306,-0.00148263166193,0.00421053590253,-0.00605385378003,0.0166756100953,-0.00228570657782,-0.00148675043602
2017-12-27,1524.0,1397.0,1000.0,2049.0,1210.0,507.77771,200.751633,1405.897583,262.0,7270.0,4535.0,314.5,1287.744873,3674.240479,316.200012,675.512878,240.800003,3055.244385,6800.0,8740.0,67.779999,0.0152069479227,0.0342225059867,-0.0148886032403,-0.00777835957706,0.00663352338597,0.00289604510181,0.00247030053288,-0.00277199735865,0.00727835530415,0.018744006753,-0.00965556874871,0.0150572387502,0.00650716014206,0.0140474373475,0.00857563782483,0.0132647426799,0.0116960983723,-0.00127915863413,-0.00484122568741,0.0,0.00844514556229
2017-12-28,1537.5,1390.0,1003.0,2058.0,1216.0,507.679779,201.494598,1405.897583,260.5,7260.0,4543.0,313.299988,1287.25354,3730.811768,316.299988,677.985474,241.899994,3063.554688,6816.0,8810.0,67.57,0.00881931837648,-0.00502331973985,0.00299552991055,0.0043827672489,0.00494637619704,-0.000192899227841,0.00369413988665,0.0,-0.00574165675789,-0.00137644319329,0.00176250492223,-0.00382288917899,-0.000381602119887,0.0152793871239,0.000316093064612,0.00365363853052,0.00455769803375,0.0027163058985,0.00235018902458,0.00797729194164,-0.00310305901803
2017-12-29,1549.5,1429.0,1012.0,2072.0,1226.0,511.693481,201.197418,1428.33728,267.0,7410.0,4525.0,318.0,1299.536499,3812.04248,314.799988,683.919678,241.399994,3095.329102,6919.0,8825.0,68.059998,0.0077745700255,0.0276711732149,0.00893310271204,0.00677964417264,0.00819002278149,0.00787487160414,-0.00147594604641,0.0158351305872,0.0246458351612,0.0204505696893,-0.00397002929822,0.014890242368,0.00949675124139,0.0215393342078,-0.00475360499695,0.00871462095529,-0.00206910888664,0.0103183863685,0.0149984061718,0.0017012184253,0.00722557213157
2018-01-02,1595.0,1435.0,1016.0,2044.0,1237.0,506.602966,201.296478,1464.436035,262.799988,7446.0,4500.0,307.5,1298.848633,3857.009521,316.100006,676.699707,241.199997,3085.552246,6800.0,8900.0,67.699997,0.0289414729923,0.00418999930844,0.00394483143464,-0.0136056439951,0.00893227569759,-0.00999818835407,0.000492213235702,0.0249592345208,-0.0158554166555,0.00484649231657,-0.00554019212723,-0.0335763171315,-0.000529429351445,0.0117269670591,0.00412114476785,-0.0106128752232,-0.000828847987577,-0.00316356820986,-0.0173486601561,0.00846264045686,-0.00530347414315
2018-01-03,1582.199951,1400.0,1014.0,2047.0,1237.0,513.161926,201.791794,1494.192993,265.299988,7294.0,4800.0,305.899994,1319.876953,3855.075439,320.5,678.47998,243.5,3072.35376,6749.0,8770.0,67.470001,-0.00805748440325,-0.0246925894171,-0.00197044294327,0.00146662874613,0.0,0.0128638679162,0.00245757657103,0.0201160106808,0.0094679389149,-0.0206248760223,0.0645385757089,-0.00521683087572,0.0160602740943,-0.000501579663251,0.0138236042112,0.00262737530284,0.00949049275368,-0.00428670225665,-0.0075282594189,-0.0147144421935,-0.00340306991711
2018-01-04,1605.0,1400.5,1007.0,2051.0,1244.0,518.839783,202.584305,1473.216797,273.899994,7242.0,4748.0,307.0,1316.339478,3855.075439,308.799988,665.200012,242.100006,3059.643799,6693.0,8760.0,68.059998,0.0143075343221,0.000357087265002,-0.00692728860304,0.00195217190776,0.00564291374758,0.0110036469996,0.00391965825111,-0.0141379749402,0.0319017879665,-0.00715466635302,-0.0108924303204,0.00358949834481,-0.00268378062174,0.0,-0.0371885187924,-0.0197671819478,-0.00576605601236,-0.00414544064552,-0.00833211932331,-0.00114088738337,0.00870658457279
2018-01-05,1603.400024,1394.5,1009.5,2063.0,1251.0,518.448181,197.314133,1474.680176,275.200012,7268.0,4854.0,310.899994,1337.36792,3828.965576,313.700012,674.799988,241.0,3099.239746,6841.0,8870.0,68.07,-0.000997384893708,-0.0042934063822,0.00247957604006,0.00583374267444,0.0056112636812,-0.000755058601499,-0.0263590533286,0.000992877990939,0.0047350898385,0.00358379678801,0.0220796000212,0.0126235252246,0.0158486235887,-0.006795915775,0.0157433692366,0.0143285691738,-0.00455395597965,0.0128583367914,0.0218716692179,0.0124788442627,0.000146974256495
2018-01-08,1627.0,1407.5,1014.5,2049.0,1244.0,516.294556,198.225525,1487.363525,286.299988,7216.0,4932.0,310.799988,1329.899902,3904.394287,310.799988,680.599976,241.0,3094.351318,6800.0,8795.0,68.059998,0.0146113839,0.0092791011557,0.00494068209082,-0.00680935848504,-0.00561121851206,-0.00416261842474,0.00460836756974,0.00856393668801,0.0395420305431,-0.00718036061153,0.0159414317459,-0.000321738014463,-0.00559977022931,0.0195079315454,-0.00928755756468,0.00855838134885,0.0,-0.00157856300939,-0.00601127883419,-0.00849140528589,-0.000146936246892
2018-01-09,1677.0,1406.0,1018.0,2023.0,1255.5,516.881897,199.909607,1470.77771,285.5,7196.0,5020.0,310.0,1323.414551,3959.031494,318.299988,685.599976,248.399994,3102.172852,6848.0,8800.0,68.400002,0.0302686858922,-0.00106629938819,0.00344397942536,-0.0127703081816,0.00920185539871,0.00113696767949,0.00845992099494,-0.0112137747929,-0.00279811723158,-0.0027754639741,0.0176853388548,-0.00257728528231,-0.00488848332316,0.0138967316598,0.0238447394222,0.00731965666637,0.0302433576435,0.00252452446148,0.00703406194225,0.000568347575609,0.00498326634988
2018-01-10,1700.400024,1417.5,1018.5,2005.0,1257.5,519.329224,199.315216,1442.971924,282.399994,7260.0,5040.0,309.899994,1307.888916,3954.196289,324.0,674.599976,253.899994,3063.554688,6786.0,8475.0,68.980003,0.0138569939882,0.00814591906965,0.000491021724883,-0.0089374827221,0.00159172632266,0.00472358101979,-0.00297774723731,-0.0190865155309,-0.0109175583348,0.00885452982038,0.00397617835552,-0.000322632375173,-0.0118008628488,-0.00122204551008,0.0177491661161,-0.016174422577,0.0219001267105,-0.0125268623233,-0.00909500103444,-0.0376310609281,0.00844384543598
2018-01-11,1761.0,1420.0,1009.5,2050.0,1239.5,521.776611,194.263,1499.071167,283.899994,7274.0,4963.0,310.700012,1307.49585,4028.174316,301.200012,666.400024,248.600006,3105.594727,6800.0,8405.0,69.830002,0.0350183285773,0.00176214799285,-0.00887578167021,0.022195732221,-0.0144175505266,0.00470151240006,-0.0256746802479,0.0381409041584,0.00529755139723,0.00192647264339,-0.0153957111761,0.00257826969028,-0.000300571788102,0.0185358505696,-0.0729689598083,-0.0122297741473,-0.021095270291,0.0136293554679,0.00206091091968,-0.00829389411956,0.0122471228242
2018-01-12,1768.199951,1436.5,1010.0,2041.0,1242.5,523.538696,192.677979,1492.241699,286.899994,7302.0,4990.0,311.0,1329.506836,4032.525879,309.200012,673.0,252.699997,3089.463135,6802.0,8460.0,70.5,0.00408018566668,0.0115526970476,0.000495191954542,-0.00439990498126,0.0024173820857,0.00337139051408,-0.00819262862206,-0.00456623081118,0.0105116274208,0.00384187838063,0.00542549043894,0.000965010258369,0.0166943669319,0.00107969145756,0.0262138210237,0.00985518563539,0.0163578446954,-0.00520790368319,0.00029404606903,0.00652243802324,0.00954894255847
2018-01-15,1783.599976,1428.0,1007.0,2045.0,1243.0,521.48291,193.708237,1475.168091,290.0,7354.0,5004.0,308.799988,1329.506836,4034.943604,307.0,672.200012,250.899994,3076.264404,6770.0,8530.0,70.599998,0.00867172237486,-0.00593470735475,-0.00297469832003,0.0019578828942,0.000402369594667,-0.00393442390487,0.00533276889473,-0.0115075465292,0.0107471719384,0.00709608756006,0.00280166231096,-0.00709913764149,0.0,0.000599323888309,-0.00714061874896,-0.00118940253742,-0.0071486029774,-0.00428131455556,-0.00471557630226,0.00824015401304,0.00141746620648
2018-01-16,1755.199951,1378.5,1008.0,2048.0,1246.0,507.386108,197.532074,1491.753906,289.0,7192.0,5040.0,310.0,1331.472168,3913.097412,310.200012,681.200012,256.200012,3063.554688,6771.0,8460.0,70.489998,-0.0160509757698,-0.0352789014578,0.000992520712316,0.00146591453813,0.00241060345434,-0.0274042263627,0.0195479132235,0.0111806066707,-0.00345420674421,-0.0222750604153,0.00716852536425,0.00387857225724,0.00147710368037,-0.0306630842388,0.0103695904836,0.0133000332862,0.0209039859474,-0.00414011394605,0.000147689410369,-0.00824016518891,-0.00155928044114
2018-01-17,1755.0,1390.0,1005.0,2060.0,1252.5,505.428223,196.660324,1478.094971,288.0,7234.0,5002.0,310.0,1335.599121,3872.482178,307.399994,685.400024,256.799988,3003.91626,6800.0,8360.0,70.43,-0.00011391096632,0.00830778013915,-0.00298061664216,0.00584227545187,0.00520315766335,-0.00386620918289,-0.00442295428365,-0.0091984635219,-0.00346622895449,0.0058228392154,-0.00756825646386,0.0,0.00309476698749,-0.0104335555807,-0.009067453444,0.00614669406787,0.00233912863769,-0.0196590349078,0.0042738057673,-0.0118907317519,-0.000851516786497
2018-01-18,1760.800049,1375.0,1000.0,2027.0,1256.5,505.624023,197.433014,1476.143677,288.0,7076.0,4980.0,308.799988,1329.703369,3877.317139,306.200012,679.200012,257.700012,2950.143799,6793.0,8410.0,70.93,0.00329939019866,-0.0108500104398,-0.00498755741864,-0.0161491017789,0.00318852812052,0.000387355161365,0.0039213206619,-0.00132099585608,0.0,-0.0220833402127,-0.00440792739391,-0.00387853546999,-0.00442409189418,0.00124781928025,-0.00391126656905,-0.00908700097352,0.00349862570874,-0.0180629212409,-0.00102996209171,0.00596303492785,0.00707418983802
2018-01-19,1756.0,1403.5,1002.0,2028.0,1270.5,499.162994,198.62178,1545.901978,291.299988,7172.0,4898.0,316.100006,1334.420044,3884.086426,304.0,680.0,258.0,2948.67749,6913.0,8450.0,71.480003,-0.00272980052978,0.0205153897405,0.00199797702953,0.00049316638615,0.0110804000869,-0.0128606874496,0.00600308738649,0.0461744293571,0.0113931288943,0.0134757636115,-0.0166029110551,0.0233648214489,0.00354091520421,0.00174429791514,-0.00721079856157,0.00117709476035,0.00116340164095,-0.000497166707646,0.0175110492855,0.00474493717775,0.00772429723293
2018-01-22,1792.199951,1393.5,1003.0,1990.5,1251.5,504.938751,207.24028,1525.413452,288.5,7114.0,4895.0,306.700012,1331.668579,3867.16333,307.5,676.400024,257.0,2908.10376,6892.0,8275.0,71.959999,0.0204053688794,-0.00715052429587,0.000997522496618,-0.0186642482877,-0.01506769564,0.0115044992417,0.0424764342606,-0.01334206108,-0.00965851731598,-0.0081198560074,-0.000612684991211,-0.0301885362715,-0.00206403201446,-0.00436655944213,0.0114473421127,-0.00530814798549,-0.00388350198045,-0.0138555169106,-0.00304237403907,-0.0209275111556,0.00669261347502
2018-01-23,1723.0,1335.0,1026.0,1957.0,1244.5,504.840881,207.24028,1603.464722,289.0,7048.0,4900.0,303.700012,1340.708984,3811.075439,307.799988,682.400024,257.0,2914.45874,7013.0,8310.0,72.120003,-0.0393769033253,-0.0428872741759,0.0226722490042,-0.0169732011855,-0.00560900103301,-0.000193853091332,0.0,0.0499012134969,0.00173156464007,-0.00932076666504,0.00102098297793,-0.00982969254255,0.00676579074934,-0.0146098034456,0.000975133210886,0.00883137062192,0.0,0.00218284130096,0.0174042116851,0.00422074506059,0.00222102343105
2018-01-24,1736.800049,1384.5,1023.5,1941.0,1239.5,504.645081,206.546829,1638.099976,286.200012,7262.0,4912.0,295.700012,1323.611084,3789.317383,305.200012,678.799988,258.899994,2854.820313,6909.0,8170.0,72.0,0.00797741021961,0.036407738924,-0.00243961135857,-0.00820939522237,-0.00402574334294,-0.000387922656955,-0.0033517559059,0.0213702674955,-0.00973579566926,0.0299113634974,0.00244604167528,-0.0266949571669,-0.0128349065781,-0.00572553090751,-0.0084828697145,-0.00528951222077,0.00736580835655,-0.0206751972437,-0.0149406334385,-0.0169907212257,-0.00166530907154
2018-01-25,1733.199951,1370.5,1036.0,2009.0,1221.0,505.819824,208.329971,1610.781982,286.0,7198.0,5064.0,293.799988,1311.819458,3807.690918,310.299988,680.0,258.600006,2800.070313,6828.0,8030.0,71.25,-0.00207496248186,-0.0101634012535,0.0121390148997,0.0344337597489,-0.0150378644466,0.00232521351427,0.00859608408064,-0.0168172251433,-0.000699108757544,-0.00885208789259,0.0304754562676,-0.00644623208791,-0.00894860830158,0.00483700167388,0.0165722016245,0.0017663128674,-0.00115938612726,-0.0193643774837,-0.01179308258,-0.0172843765467,-0.0104713197798
2018-01-26,1734.599976,1368.5,1048.0,2059.0,1224.0,505.428223,208.032776,1647.856323,288.899994,7130.0,5218.0,297.0,1331.472168,3812.526123,312.5,686.400024,261.100006,2849.931885,6727.0,8080.0,71.260002,0.00080743606668,-0.00146036630031,0.0115164015442,0.0245833769441,0.00245400913991,-0.000774504558649,-0.0014275960857,0.0227554533631,0.0100887594745,-0.00949200429022,0.0299575254321,0.0108329067007,0.014870159328,0.00126901175827,0.00706495670602,0.00936779659241,0.00962096638978,0.0176505539566,-0.0149025181308,0.00620735343546,0.000140418676892
2018-01-29,1756.0,1363.0,1050.0,2062.0,1213.5,504.74295,205.704788,1637.124268,290.100006,7168.0,5152.0,296.399994,1325.576294,3891.822754,310.200012,679.400024,260.100006,2849.931885,6787.0,8115.0,71.550003,0.0122617250308,-0.0040271198377,0.00190660275985,0.00145591562614,-0.00861542578787,-0.00135674676858,-0.0112535580993,-0.00653406186029,0.00414512539282,0.00531545700505,-0.0127291968092,-0.00202228315175,-0.00443792156875,0.020585577935,-0.00738719990477,-0.010250473395,-0.00383730907924,0.0,0.00887969788164,0.00432235328481,0.00406130822375
2018-01-30,1716.400024,1345.0,1051.0,2060.0,1202.0,497.205109,199.860062,1618.587158,286.799988,7144.0,5126.0,293.899994,1317.71521,3826.548096,305.100006,671.799988,257.0,2832.82251,6880.0,8120.0,70.519997,-0.0228094067425,-0.0132941612974,0.000951909809373,-0.000970417109784,-0.00952191092074,-0.0150466384366,-0.0288246441633,-0.0113875679672,-0.0114406226203,-0.00335384928621,-0.00505938334391,-0.00847030617297,-0.00594795867801,-0.0169145166874,-0.0165777020156,-0.0112494593486,-0.0119901401922,-0.00602153269574,0.0136095983908,0.000616003060713,-0.0145002165809
2018-01-31,1708.599976,1344.0,1059.0,2060.0,1188.5,490.548309,198.067017,1619.562744,284.299988,7086.0,5092.0,297.0,1297.4729,3792.701904,301.299988,668.599976,252.5,2833.800293,6803.0,8175.0,69.510002,-0.00455479416996,-0.000743784883525,0.0075829285197,0.0,-0.0112948501483,-0.0134788881987,-0.00901199877262,0.000602540618274,-0.00875509530306,-0.00815182551742,-0.00665495963767,0.0104926358908,-0.0154808796942,-0.00888444110751,-0.0125331999734,-0.00477474555373,-0.0176648069173,0.000345051346812,-0.0112549448386,0.00675051659346,-0.014425653033
2018-02-01,1690.0,1349.0,1062.0,2066.0,1197.5,490.93988,195.491379,1626.880127,284.600006,7056.0,5054.0,297.0,1286.860474,3799.471191,301.200012,660.200012,254.199997,2828.423096,6719.0,8140.0,69.32,-0.0109457597136,0.00371338031255,0.00282888440415,0.002908407012,0.00754400389269,0.000797907006927,-0.0130891762674,0.00450797518715,0.00105468428228,-0.0042427056469,-0.00749066565186,0.0,-0.00821294076741,0.00178321066778,-0.000331874121912,-0.0126431146637,0.00671013863757,-0.00189931644127,-0.0124243833125,-0.00429053325206,-0.002737211762
